Auteurs;Année;Année de soutenance;Titre;Titre journal;Année;Volume;Issue;Editeur scientifique;Titre ouvrage;Titre du volume;Editeur revue;Volume, Issue, Pages;ISBN;Titre conférence;Commentaire;Date congrès;Ville;Pays;Patent n°;Date de publication;Type de rapport;N°;Organisme de délivrance;Pages;Date de publication;Directeur de thèse;Université de soutenance;Année de soutenance;Organisme de délivrance;DOI;NNT;Pubmed;Référence;ArXiv;Description;Voir aussi;Réf. HAL;Rang HCERES;Rang CNRS
Brayner R., Coradin T., Vaulay M.-J., Fiévet F.;2007;;Alginate-mediated growth of Co, Ni and CoNi nanoparticles : influence of the biopolymer structure.;Chemistry of Materials;;19;;;;;;1190-1198;;;;;;;;;;;;;;;;;;;;;;;;;;
Brayner R., Barberousse H., Hemadi M., Djedjat C., Yéprémian C., Coradin T., Livage J., Fiévet F., Couté A.;2007;;Cyanobacteria as bioreactors for the synthesis of Au, Ag, Pd and Pt nanoparticles via an enzyme-mediated route.;J. Nanosci. Nantechnol.;;7;;;;;;2696-2708;;;;;;;;;;;;;;;;;;;;;;;;;;
Cassaignon S., Coradin T., El Hammari L., Merroun H., Laghzizil A., Saoiabi A.;2007;;Mesoporous hydroxyapatites prepared in ethanol-water media : structure and surface properties.;Mater. Chem. Phys.;;104;;;;;;448-453.;;;;;;;;;;;;;;;;;;;;;;;;;;
Cassaignon S., Koelsch M., Jolivet J.-P.;2007;;From TiCl3 to TiO2 nanoparticles (anatase, brookite and rutile) : thermohydrolysis and oxidation in aqueous medium.;J. of Physics and Chemistry of Solids;;68;(5-6);;;;;695-700.;;;;;;;;;;;;;;;;;;;;;;;;;;
Cassaignon S., Jolivet J.-P., Koelsch M.;2007;;Selective synthesis of brookite, anatase and rutile nanoparticles : thermolysis of TiCl4 in aqueous nitric acid.;J. Mater. Chem.;;42;;;;;;6689-6695.;;;;;;;;;;;;;;;;;;;;;;;;;;
Castro Y., Julian-Lopez B., Boissière C., Viana B., Grosso D., Sanchez C.;2007;;Preparation, structural and optical characterization of rare earth doped mesoporous Y2O3 thin films by EISA method.;Microporous Mesoporous Materials;;103;;;;;;273-279.;;;;;;;;;;;;;;;;;;;;;;;;;;
Castro Y., Julian B., Boissière C., Viana B., Amenitsch H., Grosso D., Sanchez C.;2007;;Synthesis, characterization and optical properties of Eu2O3 mesoporous thin films.;Nanotechnology;;18;;;;;;1-7.;;;;;;;;;;;;;;;;;;;;;;;;;;
Caurant D., Loiseau P., Bardez I., Gervais C.;2007;;Effect of Al2O3 concentration on zirconolite (Ca(Zr,Hf)Ti2O7) crystallization in (TiO2, ZrO2, HfO2)-rich SiO2-Al2O3-CaO-Na2O glasses.;Journal of Materials Science;;42;;;;;;8558-8570.;;;;;;;;;;;;;;;;;;;;;;;;;;
Caurant D., Majerus O., Fadel E., Lenoir M., Gervais C., Pinet O.;2007;;Effect of molybdenum on the structure and on the crystallization of SiO2-Na2O-CaO-B2O3 glasses.;Journal of the American Ceramic Society;;;;;;;;774-783;;;;;;;;;;;;;;;;;;;;;;;;;;
Chizallet C., Costentin G., Lauron-Pernot H., Che M., Bonhomme C., Maquet J., Delbecq F., Sautet P.;2007;;Study of the structure of the OH groups on MgO by 1D and 2D 1MAS NMR combined with DFT cluster calculations.;J. Phys. Chem. C.;;111;;;;;;18279-18287.;;;;;;;;;;;;;;;;;;;;;;;;;;
Cochet S., Rozes L., Popall M., Sanchez C.;2007;;Titanium oxo-clusters as nanobuilding blocks for microsystems technology.;Materials Science and Engineering : C;;27;;;;;;1401-1405.;;;;;;;;;;;;;;;;;;;;;;;;;;
Coelho C., Azais T., Bonhomme-Coury L., Laurent G., Bonhomme C.;2007;;Efficiency of the refocused 31P-29Si MAS-J-INEPT NMR experiment for the characterization of silicophosphate crystalline phases and amorphous gels.;Inorganic Chemistry;;46;;;;;;1379-1387;;;;;;;;;;;;;;;;;;;;;;;;;;
Coelho C., Benbarbya N., Gervais C., Azais T., Bonhomme-Coury L., Laurent G., Mauri F., Bonhomme C.;2007;;One-Pot Syntheses of the First Series of Emulsion Based Hierarchical Hybrid Organic-Inorganic Open-Cell Monoliths Possessing Tunable Functionality (Organo-Si(HIPE) Series).;Chem.Mater;;19;61;;;;;5786-5796;;;;;;;;;;;;;;;;;;;;;;;;;;
Coradin T., Livage J.;2007;;Aqueous silicates in biological sol-gel applications : new perspectives for old precursors.;Acc. Chem. Res.;;40;;;;;;819-826;;;;;;;;;;;;;;;;;;;;;;;;;;
Cortial G., Goettmann F., Mercier F., Le Floch P., Sanchez C.;2007;;Bioinspired enantioselective catalysis: Racemic or achiral metal complexes grafted on mesoporous material functionalized with chiral molecules;Catalysis Communications;;8;3;;;;;215-219;;;;;;;;;;;;;;;;;;;;;;;;;;
D. Rodriguez R., Demaille D., Lacaze E., Jupille J., Chanéac C., Jolivet J.-P.;2007;;Rhombohedral shape of hematite nanocrystals synthesized via thermolysis of an additive-free ferric chloride solution.;J. Phys. Chem. C.;;111;;;;;;16866-16870.;;;;;;;;;;;;;;;;;;;;;;;;;;
Dessombz A., Chiche D., Davidson P., Panine P., Chanéac C., Jolivet J.-P.;2007;;Design of liquid-crystalline aqueous suspensions of rutile nanorods : evidence of anisotropic photocatalytic properties.;J. of the American Chemical Society;;129;;;;;;5904-5909;;;;;;;;;;;;;;;;;;;;;;;;;;
Duperrier S., Gervais C., Cornu D., Babonneau F., Miele P.;2007;;Design of a series of preceramic B-tri(methylamino)borazine-bsed polymers as fiber precursors : architecture, thermal behavior and melt-spinnabillity.;Macromolecules;;40;;;;;;1018-1027.;;;;;;;;;;;;;;;;;;;;;;;;;;
El-Ashgar N., El-Nahhal I., Chehimi M., Babonneau F., Livage J.;2007;;A new route synthesis of immobilized-polysiloxane iminodiacetic acid ligand system. Its characterization and applications.;Material Letters;;61;;;;;;553-4558.;;;;;;;;;;;;;;;;;;;;;;;;;;
El-Ashgar N., El-Nahhal I., Chehimi M., Delamar M., Babonneau F., Livage J.;2007;;Extraction of metal ions (Fe3+, Co2+, Ni2+, Cu2+ and Zn2+) using immobilized-polysiloxane iminobis(n-2-aminophenylacetamide) ligand system.;J. Sol-Gel Sci. Tech.;;41;;;;;;3-10.;;;;;;;;;;;;;;;;;;;;;;;;;;
El-Ashgar N., El-Nahhal I., Babonneau F., Chehimi M., Connan C., Livage J.;2007;;Macrocyclic polysiloxane immobilized ligand system and its structural characterization.;Journal of Dispersion Science and Technology;;28;;;;;;445-453.;;;;;;;;;;;;;;;;;;;;;;;;;;
Etienne M., Quach A., Grosso D., Nicole L., Sanchez C., Walcarius A.;2007;;A chemical solution deposition route to nanopatterned inorganic material surfaces.;Chemistry of Materials;;19;;;;;;3717-3725.;;;;;;;;;;;;;;;;;;;;;;;;;;
Etienne M., Quach A., Grosso D., Nicole L., Sanchez C., Walcarius A.;2007;;Molecular transport into mesostructured silica thin films : electrochemical monitoring and comparison between p6m, P63/mmc, and Pm3n structures.;Chemistry of Materials;;19;;;;;;844-856.;;;;;;;;;;;;;;;;;;;;;;;;;;
Gautier C., J. Lopez P., Livage J., Coradin T.;2007;;Influence of poly-L-lysine on the biomimetic growth of silica tubes in confined media.;J. Colloid Interf. Sci.,;;309;;;;;;44-48.;;;;;;;;;;;;;;;;;;;;;;;;;;
Gobeaux F., Belamie E., Mosser G., Davidson P., Panine P., Giraud-Guille M.-M.;2007;;Cooperative Ordering of Collagen Triple Helices in the Dense State;Langmuir;;;;;;;;6411-6417;;;;;;;;;;;;;;;;;10.1021/la070093z;;;;;;;;;
Goettmann F., Sanchez C.;2007;;How does confinement affect the catalytic activity of mesoporous materials ?;J. Mater. Chem.;;17;;;;;;24-30;;;;;;;;;;;;;;;;;;;;;;;;;;
Goettmann F., Sanchez C., Vilain C., Moores A., Le Floch P.;2007;;Study of metal nanoparticles stabilised by mixed ligand shell: a striking blue shift of the surface-plasmon band evidencing the formation of Janus nanoparticles.;Journal of Materials Chemistry;;17;;;;;;3509-3514.;;;;;;;;;;;;;;;;;;;;;;;;;;
Grosso D., Boissière C., Sanchez C.;2007;;Ultralow-dielectric-constant optical thin films built from magnesium oxyfluoride vesicle-like hollow nanoparticles.;Nature Materials;;6;;;;;;572-575.;;;;;;;;;;;;;;;;;;;;;;;;;;
Guerrero G., Gervais C., Bonhomme C., Coelho C., Azaïs T., Jocelyne M., Laurent G., Pourpoint F., Mutin H., Florian P., Alonso B., Mauri F.;2007;;First principles NMR calculations of phenylphosphinic acid C6H5HPO(OH): Assignments, orientation of tensors by local field experiments and effect of molecular motion;Journal of Magnetic Resonance;;187;1;;;;;131-140;;;;;;;;;;;;;;;;;10.1016/j.jmr.2007.03.018;;;;;;;;;
Hayakawa S., Ando K., Tsuru K., Osaka A., Fujii E., Kawabata K., Bonhomme C., Babonneau F.;2007;;Structural characterization and protein adsorption property of hydroxyapatite particles modified with zinc ions.;Journal of the American Ceramic Society;;90;;;;;;565-569.;;;;;;;;;;;;;;;;;;;;;;;;;;
Julian-Lopez B., Boissière C., Chanéac C., Grosso D., Sanchez C., Vasseur S., Miraux S., Duguet E.;2007;;Mesoporous maghemiste-organosilica microspheres : a promising route towards multifunctional platforms for smart diagnosis and therapy.;J. Mater. Chem.;;17;;;;;;1563-1569.;;;;;;;;;;;;;;;;;;;;;;;;;;
Julián-López B., Boissière C., Chanéac C., Grosso D., Vasseur S., Miraux S., Duguet E., Sanchez C.;2007;;Mesoporous maghemite–organosilica microspheres: a promising route towards multifunctional platforms for smart diagnosis and therapy;Journal of Materials Chemistry;;17;16;;;;;1563-1569;;;;;;;;;;;;;;;;;10.1039/b615951f;;;;;;;;;
Laberty C., Zhao F., Swider-Lyons K., Virkar A. V.;2007;;High-Performance Solid Oxide Fuel Cell Cathodes with Lanthanum-Nickelate-Based Composites.;Electrochemical and Solid-State Letters;;10;;;;;;B170-B174.;;;;;;;;;;;;;;;;;;;;;;;;;;
Laberty C., Long J., Pettigrew K., Stroud R., Rolison D.;2007;;Ionic Nanowires at 600 °C: Using Nanoarchitecture to Optimize Electrical Transport in Nanocrystalline Gadolinium-Doped Ceria.;Advanced Materials;;19;;;;;;1734-1739.;;;;;;;;;;;;;;;;;;;;;;;;;;
Lokeren L. V., Maheut G., Ribot F., Escax V., Verbruggen I., Sanchez C., Martins J., Biesemans M., Willem R.;2007;;Characterization of titanium dioxide nanoparticles dispersed in organic ligand solutions by using a diffusion-ordered spectroscopy-based strategy.;Chem. Eur. J.;;13;;;;;;6957-6966;;;;;;;;;;;;;;;;;;;;;;;;;;
Lopes I., El Hassan N., Wallez G., Thomas C., Davidson A.;2007;;Accessibility of Co3O4 nanoparticles patterned in SBA-15;Studies in Surface Science and Catalysis;;170B;;;;;;1213-1221;;;;;;;;;;;;;;;;;;;;;;;;;;
Louchet A., S. Habib J., Crozatier V., Lorgeré I., Goldfarb F., Bretenaker F., Le Gouët J.-L., Guillot-Noël O., Goldner P.;2007;;Branching ratio measurement of a "Lambda" system in Tm3+:YAG under magnetic field;Physical Review B : Condensed matter and materials physics;;75;;;;;;35131;;;;;;;;;;;;;;;;;10.1103/PhysRevB.75.035131;;;;quant-ph/0606048;;;;;
M. Leroy C., Achard M.-F., Babot O., Steunou N., Massé P., Livage J., Binet L., Brun N., Backov R.;2007;;Designing nanotexturated vanadium oxide based macroscopic fibers : applications as alcoholic sensors.;Chemistry of Materials;;19;;;;;;3988-3999.;;;;;;;;;;;;;;;;;;;;;;;;;;
M. Leroy C., Achard M.-F., Babot O., Steunou N., Massé P., Livage J., Binet L., Brun N., Backov R.;2007;;Designing Nanotextured Vanadium Oxide-Based Macroscopic Fibers: Application as Alcoholic Sensors;Chemistry of Materials;;19;16;;;;;pp. 3988-3999;;;;;;;;;;;;;;;;;10.1021/cm0711966;;;;;;;;;
Martinez-Ferrero E., Sakatani Y., Boissière C., Grosso D., Fuertes A., Fraxedas J., Sanchez C.;2007;;Nanostructured Titanium Oxynitride Porous Thin Films as Efficient Visible-Active Photocatalysts.;Advanced Functional Materials;;17;;;;;;3348-3354.;;;;;;;;;;;;;;;;;;;;;;;;;;
Masne De Chermont Q. L., Chanéac C., Seguin J., Pellé F., Maîtrejean S., Jolivet J.-P., Gourier D., Bessodes M., Scherman D.;2007;;Nanoprobes with near-infrared persistent luminescence for in vivo imaging.;Proceedings of the National Academy of Sciences of the United States of America;;104;22;;;;;9266-9271.;;;;;;;;;;;;;;;;;;;;;;;;;;
Masse S., Laurent G., Babonneau F.;2007;;High temperature behavior of periodic mesoporous ethanesilica glasses prepared from a bridged silsesquioxane and a non-ionic triblock copolymer;Journal of Non-Crystalline Solids;;353;;;;;;1109-1119;;;;;;;;;;;;;;;;;;;;;;;;;;
Mladenovska K., Cruaud O., Richomme P., Belamie E., Raicki R., Venier-Julienne M., Popovski E., Benoit J., Goracinova K.;2007;;5-ASA loaded chitosan-Ca-alginate microparticles: Preparation and physicochemical characterization.;International Journal of Pharmaceutics;;345;;;;;;59-69.;;;;;;;;;;;;;;;;;;;;;;;;;;
Mladenovska K., Cruaud O., Richomme P., Belamie E., Raicki R., Venier-Julienne M.-C., Popovski E., Benoit J.-P., Goracinova K.;2007;;5-ASA loaded chitosan–Ca–alginate microparticles: Preparation and physicochemical characterization;International Journal of Pharmaceutics;;345;1-2;;;;;59-69;;;;;;;;;;;;;;;;;10.1016/j.ijpharm.2007.05.059;;;;;;;;;
Nazarely M., Chanéac C., Ribot F., Wallez G., Quarton M., Jolivet J.-P.;2007;;A new history in the structural chemistry of cerium(IV) phosphate;Journal of Physics and Chemistry of Solids;;68;;;;;;795-798;;;;;;;;;;;;;;;;;;;;;;;;;;
Nazarely M., Quarton M., Wallez G., Chanéac C., Ribot F., Jolivet J.-P.;2007;;Ce(H2O)(PO4)3/2(H3O)1/2(H2O)1/2, a second entry in the structural chemistry of cerium(IV) phosphates.;Solid State Sciences;;9;;;;;;672-677;;;;;;;;;;;;;;;;;;;;;;;;;;
O'shea D., Ward J., Shortt B., Mortier M., Feron P., Nic Chormaic S.;2007;;Upconversion channels in Er3+:ZBLALiP fluoride glass microspheres;The European Physical Journal Applied Physics;;Vol.40;Issue 2;;;;;pp.181-188;;;;;;;;;;;;;;;;;10.1051/epjap:2007148;;;;;;;;;
Pena-Alonso R., Mariotto G., Gervais C., Babonneau F., Domenico Soraru G.;2007;;New insights on the high temperature nanostructure evolution of SiOC and B-doped SiOC polymer-derived glasses.;Chemistry of Materials;;19;;;;;;5694-5702.;;;;;;;;;;;;;;;;;;;;;;;;;;
Portehault D., Cassaignon S., Baudrin E., Jolivet J.-P.;2007;;Morphology control of cryptomelane type MnO2 nanowires by soft chemistry, growth mechanisms in aqueous medium;Chemistry of Materials;;19;;;;;;5410;;;;;;;;;;;;;;;;;;;;;;;;;;
Portehault D., Cassaignon S., Baudrin E., Jolivet J.-P.;2007;;Morphology control of cryptomelane type of MnO2 nanowires by soft chemistry. growth mechanismes in aqueous medium.;Chemistry of Materials;;19;;;;;;5410-5417;;;;;;;;;;;;;;;;;;;;;;;;;;
Pourpoint F., Gervais C., Bonhomme-Coury L., Azais T., Coelho C., Mauri F., Alonso B., Babonneau F., Bonhomme C.;2007;;Calcium Phosphates and Hydroxyapatite: Solid State NMR Experiments and First Principles Calculations;Applied Magnetic Resonance;;32;;;;;;435-457;;;;;;;;;;;;;;;;;;;;;;;;;;
Pourpoint F., Gervais C., Bonhomme-Coury L., Azais T., Coelho C., Mauri F., Alonso B., Babonneau F., Bonhomme C.;2007;;Calcium phosphates and hydroxyapatite : solid-state NMR experiments and first-principles calculations.;Appl. magn. reson.;;32;;;;;;435-457.;;;;;;;;;;;;;;;;;;;;;;;;;;
Pourpoint F., Kolassiba A., Gervais C., Azais T., Bonhomme-Coury L., Bonhomme C., Mauri F.;2007;;First principles NMR calculations of phenylphosphinic acid C6H5HPO(OH) : assignments, orientation of tensors by local field experiments and effect of molecular motion.;Journal of Magnetic Resonance;;187;;;;;;131-140.;;;;;;;;;;;;;;;;;;;;;;;;;;
Quach A., Escax V., Nicole L., Goldner P., Guillot-Noël O., Aschehoug P., Hesemann P., Moreau J., Gourier D., Sanchez C.;2007;;Rare earth doped mesoporous hybrid thin films with tunable optical responses;Journal of Materials Chemistry;;17;;;;;;2552-2560;;;;;;;;;;;;;;;;;10.1039/b702409f;;;;;;;;;
Salinas A., Merino J., Babonneau F., Gil F., Vallet-Regi M.;2007;;Microstructure and macroscopic properties of bioactive CaO-SiO2-PDMS hybrids.;J. of Biomedical Materials Research Part B;;;;;;;;274-282.;;;;;;;;;;;;;;;;;;;;;;;;;;
Sertchook H., Elimelech H., Makarov C., Khalfin R., Cohen Y., Shuster M., Avnir D., Babonneau F.;2007;;Composite particles of polyethylene and silica.;J. Am. Chem.Soc.;;129;;;;;;98-108;;;;;;;;;;;;;;;;;;;;;;;;;;
Ungureanu S., Birot M., Laurent G., Deleuze H., Babot O., Julian-Lopez B., Achard M.-F., Ionel Popa M., Sanchez C., Backov R.;2007;;One-Pot Syntheses of the First Series of Emulsion Based Hierarchical Hybrid Organic-Inorganic Open-Cell Monoliths Possessing Tunable Functionality (Organo-Si(HIPE) Series);Chemistry of Materials;;19;23;;;;;pp. 5786-5796;;;;;;;;;;;;;;;;;10.1021/cm701984t;;;;;;;;;
Vilain C., Goettmann F., Moores A., Le Floch P., Sanchez C.;2007;;Study of metal nanoparticules stabilised by mixed ligand shell : a striking blue shift of the surface plasmon band pleading for the formation of Janus nanoparticles.;Journal of Materials Chemistry;;17;;;;;;3509-3514;;;;;;;;;;;;;;;;;;;;;;;;;;
Wong Chi Man M., Arrachart G., Carcel C., J E Moreau J., Bonhomme C., Alonso B., Babonneau F., Creff G., Bantignies J.-L., Dieudonné P.;2007;;Nanostructuring of hybrid silicas : new approach to bridges silsesquioxanes with purine-pyrimidine base pairs as bridging units;Material research society symposium proceedings;;1007;;;;;;S02-03;;;;;;;;;;;;;;;;;;;;;;;;;;
Allouche J., Boissière M., Hélary C., Livage J., Coradin T.;2006;;Biomimetic core-shell gelatine/silica nanoparticles : a new example of biopolymer-based nanocomposites;J. Mater. Chem.;;16;;;;;;3120-3125;;;;;;;;;;;;;;;;;;;;;;;;;;
Avnir D., Coradin T., Lev O., Livage J.;2006;;Recent bio-applications of sol-gel materials;Journal of Materials Chemistry;;16;;;;;;1013-1030;;;;;;;;;;;;;;;;;;;;;;;;;;
Babonneau F., Niki B., Jocelyne M.;2006;;Etude par des expériences HETCOR 1H-29Si des interfaces tensioactif/silice dans des matériaux mésostructurés à porosité ordonnée;Comptes Rendus Chimie;;9;;;;;;478-484;;;;;;;;;;;;;;;;;;;;;;;;;;
Bardez I., Caurant D., L. Dussossoy J., Loiseau P., Gervais C., Ribot F., R. Neuville D., Baffier N., Fillet C.;2006;;Development and Characterization of Rare Earth-Rich Glassy Matrices Envisaged for the Immobilization of Concentrated Nuclear Waste Solutions;Nuclear Science and Engineering;;153;;;;;;272-284;;;;;;;;;;;;;;;;;;;;;;;;;;
Bensalah A., Mortier M., Patriarche G., Gredin P., Vivien D.;2006;;Synthesis and Optical Characterizations of undoped and rare-earth-doped CaF2 Nanoparticles;Journal of Solid State Chemistry;;179;;;;;;2636-2644;;;;;;;;;;;;;;;;;10.1016/j.jssc.2006.05.011;;;;;;;;;
Boissière C., Nicole L., Gervais C., Babonneau F., Antonietti M., Amenitsch H., Sanchez C., Grosso D.;2006;;Nanocrystalline mesoporous gamma-alumina powders "UPMC1 Material" gathers thermal and chemical stability with high surface area;Chemistry of Materials;;18;;;;;;5238-5243;;;;;;;;;;;;;;;;;;;;;;;;;;
Boissière M., Coradin T., Livage J.;2006;;Sol-gel chemistry in medicinal science;Current Medicinal Chemistry;;13;;;;;;000-000;;;;;;;;;;;;;;;;;;;;;;;;;;
Boissière M., J. Meadows P., Brayner R., Hélary C., Livage J., Coradin T.;2006;;Turning biopolymer particles into hybrid capsules : the example of silica/alginate nanocomposites;Journal of Materials Chemistry;;16;;;;;;1178-1182;;;;;;;;;;;;;;;;;;;;;;;;;;
Bonhomme C., Coelho C., Azais T., Bonhomme-Coury L., Babonneau F., Maquet J., Thouvenot R.;2006;;Some triple resonance experiments in solid-state CP MAS NMR : 51V/29Si, 31P/13C and 29Si/13C;Comptes Rendus Chimie;;9;;;;;;466-471;;;;;;;;;;;;;;;;;;;;;;;;;;
Carn F., Saadaoui H., Massé P., Ravaine S., Julian-Lopez B., Sanchez C., Deleuze H., Talham D., Backov R.;2006;;Three-Dimensional Opal-Like Silica Foams;Langmuir;;22;;;;;;p. 5469-5475;;;;;;;;;;;;;;;;;;;;;;;;;;
Chizallet C., Costentin G., Lauron-Pernot H., Maquet J., Che M.;2006;;1H MAS NMR study of the coordination of hyddroxyl groups generated upon adsorption of H2O and CD3OH on clean MgO surfaces;Applied Catalysis A : General;;307;;;;;;239-244;;;;;;;;;;;;;;;;;;;;;;;;;;
Chizallet C., Costentin G., Lauron-Pernot H., Maquet J., Che M.;2006;;1H MAS NMR study of the coordination of hydroxyl groups generated upon adsorption of H2O and CD3OH on clean MgO surfaces;Appl Catal A;;307;;;;;;239-244;;;;;;;;;;;;;;;;;10.1016/j.apcata.2006.03.056;;;;;;;;;
Coelho C., Azais T., Bonhomme-Coury L., Maquet J., Massiot D., Bonhomme C.;2006;;Application of the MAS-J-HMQC experiment to a new pair of nuclei {29Si,31P}: Si5O(PO4)6 and SiP2O7 polymorphs;Journal of Magnetic Resonance;;179;;;;;;106-111;;;;;;;;;;;;;;;;;10.1016/j.jmr.2005.11.015;;;;;;;;;
Coelho C., Babonneau F., Azais T., Bonhomme-Coury L., Maquet J., Laurent G., Bonhomme C.;2006;;Chemical bonding in silicophosphate gels : Contribution of dipolar and J-derived solid state NMR techniques;J. Sol-Gel Sci. Techn.;;40;;;;;;181-189;;;;;;;;;;;;;;;;;;;;;;;;;;
Coelho C., Azais T., Bonhomme-Coury L., Maquet J., Massiot D., Bonhomme C.;2006;;Application of the MAS-J-HMQC experiment to a new pair of nuclei {29Si, 31P} : Si5O(PO4)6 and SiP2O7 polymorphs;Journal of Magnetic Resonance;;179;;;;;;106-111;;;;;;;;;;;;;;;;;;;;;;;;;;
Coradin T., Allouche J., Boissière M., Livage J.;2006;;Sol-gel biopolymer/Silica nanocomposites in biotechnology;Current Nanoscience;;2;;;;;;00-00;;;;;;;;;;;;;;;;;;;;;;;;;;
Cortial G., Siutkowski M., Goettmann F., Moores A., Boissière C., Grosso D., Le Floch P., Sanchez C.;2006;;Metallic nanoparticles hosted in mesoporous oxide thin films for catalytic applications.;Small;;2;;;;;;1042;;;;;;;;;;;;;;;;;10.1002/smll.200600154;;;;;;;;;
Danesh J., Saracci R., Berglund G., Feskens E., Overvad K., Panico S., Thompson S., Fournier A., Clavel-Chapelon F., Canonico M., Kaaks R., Linseisen J., Boeing H., Pischon T., Weikert C., Olsen A., Tjønneland A., Johnsen S. P., Jensen M. K., Quirós J. R., Svatetz C. A. G., Pérez M.-J., Larrañaga N., Sanchez C. N., Iribas C. M., Bingham S., Khaw K.-T., Wareham N., Key T., Roddam A., Trichopoulou A., Benetou V., Trichopoulos D., Masala G., Sieri S., Tumino R., Sacerdote C., Mattiello A., Verschuren W. M. M., Bueno-De-Mesquita H. B., Grobbee D. E., Van Der Schouw Y. T., Melander O., Hallmans G., Wennberg P., Lund E., Kumle M., Skeie G., Ferrari P., Slimani N., Norat T., Riboli E.;2006;;EPIC-Heart: the cardiovascular component of a prospective study of nutritional, lifestyle and biological factors in 520,000 middle-aged participants from 10 European countries.;European Journal of Epidemiology;;22;2;;;;;129-41;;;;;;;;;;;;;;;;;;;17295097;;;;;;;
Dantelle G., Mortier M., Goldner P., Vivien D.;2006;;EPR and Optical study of Yb3+ -doped β-PbF2 single crystals and nanocrystals of glass-ceramics;Journal of Physics: Condensed Matter;;18;;;;;;7905-7922;;;;;;;;;;;;;;;;;10.1088/0953-8984/18/34/005;;;;;;;;;
Davidson A., Lopez I., El Hassan N., Guerba H., Wallez G.;2006;;Size-induced structural modifications affecting Co3O4 nanoparticles patterned in SBA-15 silicas;Chemistry of Materials;;18;;;;;;5828;;;;;;;;;;;;;;;;;;;;;;;;;;
Duperrier S., Gervais C., Bernard S., Cornu D., Babonneau F., Miele P.;2006;;Controlling the chemistry, morphology and structure of boron nitride-based ceramic fibers through a comprehensive mechanistic study of the reactivity of spinnable polymers with ammonia;J. Mater. Chem.;;16;;;;;;3126-3138;;;;;;;;;;;;;;;;;;;;;;;;;;
Durupthy O., Steunou N., Livage J., Coradin T.;2006;;Intercalation of dipeptides during V2O5.nH2O xerogel condensation;Journal of Physics and Chemistry of Solids;;67;;;;;;944-949;;;;;;;;;;;;;;;;;;;;;;;;;;
Eglin D., Maalheem S., Livage J., Coradin T.;2006;;In vitro apatite forming ability of type I collagen hydrogels containing bioactive glass and silica sol-gel particles;Journal of Materials Science: Materials in Medicine;;179;;;;;;161-167;;;;;;;;;;;;;;;;;;;;;;;;;;
El Hammari L., Laghzizil A., Saoiabi A., Barboux P., Meyer M.;2006;;Chemical modification of porous calcium hydroxyapatite surfaces by grafting phenylphosphonic and phenylphosphite acids;Colloids and Surfaces A: Physicochemical and Engineering Aspects;;289;;;;;;84-88;;;;;;;;;;;;;;;;;10.1016/j.colsurfa.2006.04.009;;;;;;;;;
El Hammari L., Laghzizil A., Saoiabi A., Barboux P., Meyer M., Brandès S., Guilard R.;2006;;Some factors affecting the removal of lead(II) ions from aqueous solution by porous hydroxyapatite: relationships between surface and adsorption properties;Adsorption Science and Technology;;24;6;;;;;507-516;;;;;;;;;;;;;;;;;;;;;;;;;;
El-Ashgar N., El-Nahhal I., Chehimi M., Delamar M., Babonneau F., Livage J.;2006;;Synthesis and structural characterization of a new macrocyclic polysiloxane-immobilized ligand system;Monatshefte für Chemie Chemie;;137;;;;;;263-275;;;;;;;;;;;;;;;;;;;;;;;;;;
Fadeeva E., Koch J., Chichkov B., Kamaneva O., Bityurin N., Sanchez C., Kanaev A.;2006;;Laser imprinting of 3D structures in gel-based titanium oxide organic-inorganic hybrids;Appl. Phys. A;;;;;;;;3577;;;;;;;;;;;;;;;;;;;;;;;;;;
Fujii E., Ohkubo M., Tsuru K., Hayakawa S., Osaka A., Kawataba K., Bonhomme C., Babonneau F.;2006;;Selective protein adsorption property and characterization of nano-crystalline zinc-containing hydroxyapatite;Acta Biomaterialia;;2;;;;;;69-74;;;;;;;;;;;;;;;;;;;;;;;;;;
Gautier C., J. Lopez P., Hemadi M., Livage J., Coradin T.;2006;;Biomimetic growth of silica tubes in confined media;Langmuir;;22;;;;;;9092-9095;;;;;;;;;;;;;;;;;;;;;;;;;;
Gheorghe L., Loiseau P., Aka G., Lupei V.;2006;;Growth and type-I noncritical phase-matching second-harmonic-generation of Gd1-xRxCa4O(BO3)3 (R3+=Sc3+ or Lu3+) crystals;Journal of Crystal Growth;;294;;;;;;442-446;;;;;;;;;;;;;;;;;10.1016/j.jcrysgro.2006.06.031;;;;;;;;;
Goettmann F., Le Floch P., Sanchez C.;2006;;Hybrid bidentate ligand for functional recognition: an application to regioselective C=C double bond hydrogenation;Chemical Communications;;;;;;;;2036;;;;;;;;;;;;;;;;;10.1039/b600127k;;;;;;;;;
Goettmann F., Moores A., Boissière C., Le Floch P., Sanchez C.;2006;;Periodically organized mesoporous silica thin layers as host for phosphinines-stabilized gold nanoparticles: UV–visible sensing of small thiols and phosphines;Thin Solid Films;;495;;;;;;280;;;;;;;;;;;;;;;;;10.1016/j.tsf.2005.08.288;;;;;;;;;
Grosso D., Boissière C., Nicole L., Sanchez C.;2006;;Preparation, treatment and characterization of nanocrystalline mesoporous ordered layers;J. Sol-Gel Sci. Techn.;;40(2-3);;;;;;141-154;;;;;;;;;;;;;;;;;;;;;;;;;;
